nombre_indicador,nombre_region,tiempo,tipo_informe,valor,unidad,notes_ids,source_id,codigo_indicador,codigo_region,fuente
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2004,Global,6.98652673526065,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2005,Global,6.75000472861794,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2006,Global,4.80743783541955,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2007,Global,5.69985162983737,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2008,Global,10.0572221518015,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2009,Global,3.04802732290498,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2010,Global,4.00811816256673,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2011,Global,5.5023631018019,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2012,Global,4.30348147712447,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2013,Global,4.1852656142529,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2014,Global,3.7184888887082,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2015,Global,1.59535116674756,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2016,Global,1.73217312912646,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2017,Global,2.7382892963823,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2018,Global,2.98648824115545,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2019,Global,2.86600388727426,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2020,Global,1.96967605005241,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2021,Global,3.86398856367948,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2022,Global,7.54744617389209,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",América Central,2023,Global,4.38984017487675,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2000,Global,9.22534818585366,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2001,Global,7.96556090304834,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2002,Global,6.35150728778872,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2003,Global,7.1297886294186,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2004,Global,5.90402005546502,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2005,Global,5.05101962689696,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2006,Global,4.29342363628927,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2007,Global,5.54438485815156,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2008,Global,6.99688495554511,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2009,Global,4.20251661216482,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2010,Global,2.27200227892008,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2011,Global,3.4150334477625,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2012,Global,3.16930188840055,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2013,Global,2.01699224310383,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2014,Global,2.89883787761738,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2015,Global,4.9898311584953,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2016,Global,7.51346024627675,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2017,Global,4.31431325695011,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2018,Global,3.24056932930569,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2019,Global,3.52301932741447,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2020,Global,2.52663500084706,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2021,Global,3.49505757399448,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2022,Global,10.1772313546166,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Colombia,2023,Global,11.7359044948689,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2000,Global,0.856946805358483,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2001,Global,1.3038940346596,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2002,Global,0.170055330197681,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2003,Global,1.45336800437251,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2004,Global,2.39410982050298,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2005,Global,1.68190079877553,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2006,Global,2.2023913263167,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2007,Global,3.63222129317821,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2008,Global,6.35992183336295,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2009,Global,0.00626357107066859,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2010,Global,2.99936630549,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2011,Global,1.1312313652648,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2012,Global,1.3567714780886,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2013,Global,-0.0464116468805992,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2014,Global,0.799250372687492,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2015,Global,-0.84382698463833,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2016,Global,0.141816225732312,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2017,Global,0.296252889279487,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2018,Global,0.98919111918989,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2019,Global,1.50462353858141,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2020,Global,-0.727116412668203,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2021,Global,1.4831944499819,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2022,Global,7.7806152516404,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Dominica,2023,Global,4.22769324983409,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Ecuador,2000,Global,96.0963756926096,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Ecuador,2001,Global,37.6767454518094,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Ecuador,2002,Global,12.4835980082095,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Ecuador,2003,Global,7.92936487461556,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Ecuador,2004,Global,2.74323198926704,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Ecuador,2005,Global,2.1682770118372,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2000,Global,8.98215976750022,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2001,Global,7.26806028584825,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2002,Global,10.5102420856612,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2003,Global,14.2367970499143,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2004,Global,4.32326492967491,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2005,Global,6.80738203116377,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2006,Global,9.58934941129229,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2007,Global,8.13047417698577,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2008,Global,10.1547846489023,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2009,Global,2.59194673430567,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2010,Global,4.65116279069765,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2011,Global,8.2539682539683,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2012,Global,3.67591897974496,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2013,Global,2.68385738718582,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2014,Global,5.02882767456766,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2015,Global,3.12900274473925,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2016,Global,4.08682280577241,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2017,Global,3.60247741348943,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2018,Global,3.97561015740694,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2019,Global,2.75709727562775,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2020,Global,1.76751592356698,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2021,Global,4.787983101236,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2022,Global,9.76556667164402,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Paraguay,2023,Global,4.63202285403356,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2000,Global,2.14885532743696,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2001,Global,2.30344748349255,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2002,Global,2.04109102620208,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2003,Global,2.23543664374553,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2004,Global,2.31455462238093,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2005,Global,3.37781903988238,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2006,Global,8.48748575845879,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2007,Global,4.48088608614726,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2008,Global,5.30029675072584,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2009,Global,2.05793709041836,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2010,Global,0.850878649795844,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2011,Global,5.8351651957086,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2012,Global,0.816089281562459,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2013,Global,1.10698554000129,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2014,Global,0.247865392364942,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2015,Global,-2.30187563045616,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2016,Global,-0.687037123294039,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2017,Global,0.694916711613604,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2018,Global,-1.03712214131572,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2019,Global,-0.329562063663977,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2020,Global,-1.16724501769353,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2021,Global,1.195688870384,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2022,Global,2.66817533111249,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Saint Kitts y Nevis,2023,Global,3.55711230848243,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2000,Global,0.167679637488279,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2001,Global,0.9008584858665,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2002,Global,1.85550399046655,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2003,Global,0.205981708824254,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2004,Global,2.96003946719286,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2005,Global,3.7334291646702,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2006,Global,2.74067516070673,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2007,Global,7.23614701584807,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2008,Global,10.0662418245849,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2009,Global,0.421539125687215,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2010,Global,0.747109026311474,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2011,Global,3.1860311155246,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2012,Global,2.59844414147101,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2013,Global,0.805127804267928,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2014,Global,0.193858560794015,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2015,Global,-1.73361194953959,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2016,Global,-0.149641647633284,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2017,Global,2.15333648840511,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2018,Global,2.32414485367921,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2019,Global,0.91306972532459,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2020,Global,-0.628131309354654,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2021,Global,1.57272932500558,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2022,Global,5.66009779226552,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",San Vicente y las Granadinas,2023,Global,4.56457719814894,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Venezuela (República Bolivariana de),2009,Global,27.080941446613,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Venezuela (República Bolivariana de),2010,Global,28.1874647092039,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Venezuela (República Bolivariana de),2011,Global,26.0902123160959,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Venezuela (República Bolivariana de),2012,Global,21.0689956331876,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Venezuela (República Bolivariana de),2013,Global,40.6394275161589,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Venezuela (República Bolivariana de),2014,Global,62.1686499794829,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Venezuela (República Bolivariana de),2015,Global,121.738085297503,Porcentaje,,6405,INF,,World Bank
"Inflación anual, precios al consumidor (%) FP_CPI_TOTL_ZG",Venezuela (República Bolivariana de),2016,Global,254.948534781816,Porcentaje,,6405,INF,,World Bank
